text,label,category
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Malika.",safe,xavfsiz
"Jasur, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Dilnoza, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
Sovg'angizni oling! Bayram munosabati bilan barcha foydalanuvchilarga bonus taqdim etilmoqda: gov-uz-yordam.com — hoziroq faollashtiring.,phishing,sovga_havola
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 1 850 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: hamyon-uz.top",phishing,forex_soxta_treyder
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: hamyon-uz.top",phishing,xayriya_firibgarligi
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 3 000 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: gov-uz-yordam.com",phishing,forex_soxta_treyder
"Dilnoza, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Jasur, doktor ertaga 14:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 5 400 000 so'mgacha yordam olish uchun shu havolaga o'ting' hamyon-uz.top",phishing,mashhur_shaxs_deepfake
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, ofisda soat 15:00da.",safe,xavfsiz
"Aloqa operatoriga qo'ng'iroq qilib, tarifni o'zgartirdim, yangi tarif ertadan kuchga kiradi.",safe,xavfsiz
"Onam bugun uyga soat 19:00da keladi, kechki ovqatni tayyorlab qo'y.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 15:00ga ko'chirildi, sport zalida bo'lib o'tadi.",safe,xavfsiz
"Salom Shaxzod, ertaga soat 10:30da uchrashamizmi? sport zaliga borib gaplashaylik.",safe,xavfsiz
"Litsenziyasiz vositachi: chet elga ishga joylashtiramiz, oldindan xizmat haqini o'tkazing, keyin barcha hujjatlarni tayyorlaymiz.",phishing,xorijda_ish_firibgarligi
"Og'ir bemor bolaga yordam kerak, operatsiya uchun 1 850 000 so'm zarur, iltimos shu kartaga o'tkazing, Alloh rozi bo'lsin.",phishing,xayriya_firibgarligi
Agrobank xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: sovga-yangiyil.click,phishing,bank_karta_bloklash
"Litsenz1y@siz v0s1t@chi: chet elg@ i$hg@ joyl@shtiramiz, 0ld1ndan x1zm@t haq1ni o'tk@z1ng, key1n b@rcha hujjatl@rni t@yyorlaymiz.",phishing,xorijda_ish_firibgarligi_obfuskatsiya
"Otabek, doktor ertaga 19:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Aziz, doktor ertaga 15:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 8 300 000 so'mgacha yordam olish uchun shu havolaga o'ting' telegram-support-uz.net",phishing,mashhur_shaxs_deepfake
Yangi ijtimoiy dastur asosida har bir kattalar yoshidagi fuqaroga 3 000 000 so'm ajratilmoqda. Batafsil: gov-uz-yordam.com (rasmiy portal ko'rinishidagi soxta sayt),phishing,davlat_kompensatsiya
"Buyuk Britaniyada oylik maosh 6000 funt! Faqat viza va chipta xarajatlarini oldindan to'lang, WhatsApp orqali murojaat qiling: telegram-support-uz.net",phishing,xorijda_ish_firibgarligi
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Shaxzod.",safe,xavfsiz
"Amakivachcham chet eldan meros haqida rasmiy notarius orqali xabar berdi, hujjatlar advokat orqali rasmiylashtirilyapti.",safe,xavfsiz
"VIP treyding guruhi: bugun kirganlar ertaga 3 baravar pul olishadi, isbot skrinshotlar bor, tezroq qo'shiling: click-uz-bonus.xyz",phishing,forex_soxta_treyder
"Tug'ilgan kuningiz muborak bo'lsin, Nodira! Senga baxt va sog'lik tilaymiz.",safe,xavfsiz
"Do'stim, telefonim ishlamayapti, boshqa raqamdan yozyapman, hoziroq 8 300 000 so'm qarz kerak, ertaga qaytaraman, shu kartaga o'tkaz.",phishing,shoshilinch_yordam
"Assalomu alaykum, bugungi yig'ilish 19:00ga ko'chirildi, mehmonxonada bo'lib o'tadi.",safe,xavfsiz
"Dilnoza, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
"Hurmatli janob/xonim, familiyangiz o'xshashligi sababli xorijiy qarindoshingizdan sizga katta meros qoldi. Rasmiylashtirish xarajatlarini oldindan to'lashingiz kerak: uz-compensation.info",phishing,meros_scam
"Farzandingizni istalgan universitetga granti bilan kiritib qo'yaman, tanishlarim bor, faqat xizmat haqini oldindan o'tkazing.",phishing,universitetga_kiritish_pora
"Bugun soat 10:30da video-qo'ng'iroq qilamizmi, Gulnora? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Bugun ob-havo ochiq, harorat +18 daraja. Kechqurun sayrga chiqsak bo'ladimi, Feruza?",safe,xavfsiz
"Xorijda yuqori maoshli ish kafolatlanadi! Rasmiylashtirish uchun 50 000 000 so'm to'lov talab qilinadi, Telegram orqali batafsil: click-uz-bonus.xyz",phishing,xorijda_ish_firibgarligi
"VIDEO: Taniqli shаxs nomidan tarqatilgan xаbar — 'Bu lоyiha orqali hаr kim 1 850 000 so'm ishlаb tоpishi mumkin', batafsil: сliсk-uz-bonus.xyz",phishing,mashhur_shaxs_deepfake_obfuskatsiya
"Uyda ishlab, kuniga 500 000 so'mgacha top! Ishni boshlash uchun 1 850 000 so'm ro'yxatdan o'tish to'lovini o'tkazing: telegram-support-uz.net",phishing,ish_taklifi_oldindan_tolov
"Salom, mahsuloti-ngizni soti.b. olmoqchiman, pulni yetkazib berish xizmati. orqali yubordim, faqat siz ha.m  kichik tasdiqlash to'lovini qiling, aks holda- pul q-aytariladi.",phishing,olx_sotuvchi_firibgarligi_obfuskatsiya
"Adv0katman, mijozim vafot et1b, sizga katta m1qdorda meros qoldirg@n, huquqiy x@r@jatlarni q0plash uchun kichik summa talab qil1n@d1.",phishing,meros_scam_obfuskatsiya
"Tanish-larim orqali eltilgan mashin alar ni bojxonasiz arzon sot.ib  be.ra man, band qilish uchu n 5 400 000 s-o'm oldindan to'lang.",phishing,arzon_avtomobil_firibgarligi_obfuskatsiya
"Universitetda ertangi imtihon 15:00da 305-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"3 xonali kvartira, markazda, atigi 12 000 000 so'm, joyni band qilish uchun oldindan avans o'tkazing: click-uz-bonus.xyz",phishing,uy_joy_firibgarligi
"Xorijda yuqori maoshli ish kafolatlanadi! Rasmiylashtirish uchun 8 300 000 so'm to'lov talab qilinadi, Telegram orqali batafsil: hamyon-uz.top",phishing,xorijda_ish_firibgarligi
Sizni maxsus VIP investitsiya guruhimizga taklif qilamiz. Har kuni 15% daromad kafolatlanadi! Ro'yxatdan o'tish: gov-uz-yordam.com,phishing,kripto_investitsiya
Xalq banki xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: telegram-support-uz.net,phishing,bank_karta_bloklash
"Malika, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
Ipoteka bank ilovasida yangi funksiya qo'shildi: endi to'lovlarni QR-kod orqali amalga oshirishingiz mumkin.,safe,xavfsiz
"Buyuk Britaniyada oylik maosh 6000 funt! Faqat viza va chipta xarajatlarini oldindan to'lang, WhatsApp orqali murojaat qiling: hamyon-uz.top",phishing,xorijda_ish_firibgarligi
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 8 300 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: uz-compensation.info",phishing,kommunal_tolov
"Onam bugun uyga soat 10:30da keladi, kechki ovqatni tayyorlab qo'y.",safe,xavfsiz
"Onam bugun uyga soat 16:30da keladi, kechki ovqatni tayyorlab qo'y.",safe,xavfsiz
"Salom, guruhdagi hammaga yozayapman, birodarim kasal bo'lib qoldi, kim qancha bera olsa shu kartaga o'tkazsin: click-uz-bonus.xyz",phishing,soxta_tanish_qarz
"VIDEO: Taniqli shaxs nomidan tarqatilgan xa bar — 'B.u loyiha orqali har kim 1 850 000 so'm. ishlab topishi mumkin ', bata.fsil: telegram-su.pport-u z.net",phishing,mashhur_shaxs_deepfake_obfuskatsiya
"Assalomu alaykum, Aziz! Sizga davlat tomonidan yangi ijtimoiy kompensatsiya dasturi doirasida 3 000 000 so'm ajratildi. Tasdiqlash uchun havolaga o'ting: uz-compensation.info",phishing,davlat_kompensatsiya
"Bugun ob-havo ochiq, harorat +18 daraja. Kechqurun sayrga chiqsak bo'ladimi, Dilnoza?",safe,xavfsiz
"Otabek, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Assalomu alaykum, so'ragan hujjatlarni skanerlab elektron pochtaga yubordim, Nodira.",safe,xavfsiz
"universitetda xonangizni band qildik, check-in vaqti 16:30.",safe,xavfsiz
"Bugun ob-havo ochiq, harorat +18 daraja. Kechqurun sayrga chiqsak bo'ladimi, Otabek?",safe,xavfsiz
"Kapitalbank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 26% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 19:00ga ko'chirildi, bank filialida bo'lib o'tadi.",safe,xavfsiz
"Do'stim, telefonim ishlamayapti, boshqa raqamdan yozyapman, hoziroq 1 850 000 so'm qarz kerak, ertaga qaytaraman, shu kartaga o'tkaz.",phishing,shoshilinch_yordam
"Hurmatli soliq to'lovchi, sizda 12 000 000 so'm miqdorida haddan tashqari to'lov aniqlandi. Qaytarish uchun bank karta ma'lumotlarini SMS orqali yuboring.",phishing,soliq_idorasi
"Xorijda yuqori maoshli ish kafolatlanadi! Rasmiylashtirish uchun 3 000 000 so'm to'lov talab qilinadi, Telegram orqali batafsil: sovga-yangiyil.click",phishing,xorijda_ish_firibgarligi
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: click-uz-bonus.xyz",phishing,xayriya_firibgarligi
Tabriklaymiz! Sizga Yangi yil sovg'asi yuborildi 🎁 Ochish uchun ilovani yuklab oling: gov-uz-yordam.com,phishing,sovga_havola
"Assalomu alaykum, buyurtmangiz sport zali filialidan olib ketishga tayyor, 9:00gacha kutamiz.",safe,xavfsiz
"Otabek do'stimga qarz berdim, u telefon orqali so'radi, lekin avval video-qo'ng'iroqda gaplashib tasdiqladim.",safe,xavfsiz
"Shaxzod, doktor ertaga 15:00ga qabulga chaqirdi, tahlil natijalarini olib boring.",safe,xavfsiz
"Salom, men amakingman, hozir chet elda muammoga tushdim, tezda 27 500 000 so'm yubor, uyga qaytganda qaytaraman.",phishing,shoshilinch_yordam
"kafeda xonangizni band qildik, check-in vaqti 15:00.",safe,xavfsiz
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Aziz.",safe,xavfsiz
"Ertangi konferensiyaga ro'yxatdan o'tish uchun rasmiy sayt orqali ariza to'ldirishingiz kerak, Shaxzod.",safe,xavfsiz
DIQQAT! Prezident farmoniga asosan barcha fuqarolarga bir martalik 27 500 000 so'm to'lov beriladi. Ro'yxatdan o'tish: gov-uz-yordam.com — muddat cheklangan!,phishing,davlat_kompensatsiya
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 9:00gacha kutamiz.",safe,xavfsiz
"sport zalida xonangizni band qildik, check-in vaqti 19:00.",safe,xavfsiz
"Hurmatli mijoz, Kapitalbank orqali 27 500 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
"Xalq banki operatori bilan gaplashib, yangi karta buyurtma qildim, ertaga filialdan olib ketaman, hech qanday kod yubormadim.",safe,xavfsiz
"Diqq@t! Pensiya jamg'@rma$idan xabar: h1$0bingizda xatolik t0p1ldi, tuzati$h uchun kartang1z ma'lum0tlarin1 qayta k1rit1ng: telegr@m-$upport-uz.net",phishing,pensiya_ijtimoiy_fond_obfuskatsiya
"Feruza, konsertga chipta oldim, ikkimiz uchun ham yetadi.",safe,xavfsiz
DIQQAT! Prezident f@rmoniga asosan b@rcha fuqarolarga bir mart@lik 27 500 000 $o'm to'lov ber1ladi. Ro'yxatdan o't1$h: gov-uz-y0rd@m.com — muddat cheklangan!,phishing,davlat_kompensatsiya_obfuskatsiya
"Do'stim, telefonim ishlamayapti, boshqa raqamdan yozyapman, hoziroq 12 000 000 so'm qarz kerak, ertaga qaytaraman, shu kartaga o'tkaz.",phishing,shoshilinch_yordam
Sizga masofadan ishlash imkoniyati taklif etiladi. Ish jihozlarini olish uchun avval kichik depozit talab qilinadi: hamyon-uz.top,phishing,ish_taklifi_oldindan_tolov
"Jasur, loyiha bo'yicha hisobotni Excel faylida yubordim, tekshirib chiqing iltimos.",safe,xavfsiz
"Malika, farzandingiz baxtsiz hodisaga uchradi, hozir shifoxonada, operatsiya uchun tezda 1 850 000 so'm kerak, shu kartaga o'tkazing!",phishing,oilaviy_favqulodda
"Онлайн танишув сайтида танишган йигит: менга мерос қолди, лекин расмийлаштириш учун пул керак, сенга ишонаман, ёрдам бер.",phishing,sevgi_meros_firibgarligi
"DIQQ@T! Farzandingiz m1lit$1y@d@, tezda j@rima t0'l@sh ker@k bo'lma$@ qamoqqa 0linad1, h0zir0q pul o'tkaz1ng.",phishing,oilaviy_favqulodda_obfuskatsiya
"Assalomu alaykum, men soliq idorasi xodimiman, sizga 27 500 000 so'm miqdorida ortiqcha to'langan soliq qaytariladi. Kartangiz raqamini va SMS kodini tasdiqlash uchun yuboring.",phishing,soliq_idorasi
"Agrobank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 24% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: telegram-support-uz.net",phishing,xayriya_firibgarligi
"Rahmat, xabar oldim, Nodira. Ertaga albatta javob beraman.",safe,xavfsiz
"Bugungi mashg'ulot universitetda 16:30da boshlanadi, kechikmang iltimos.",safe,xavfsiz
Tabriklaymiz! Sizga Yangi yil sovg'asi yuborildi 🎁 Ochish uchun ilovani yuklab oling: sovga-yangiyil.click,phishing,sovga_havola
"Hurmatli fuqaro, pasport almashtirish arizangiz qabul qilindi, 16:30 kuni tayyor bo'ladi.",safe,xavfsiz
"Signal kanalimizga qo'shiling, Forex bozorida har kuni foyda kafolatlanadi, ro'yxatdan o'tish uchun 1 850 000 so'm to'lang: sovga-yangiyil.click",phishing,forex_soxta_treyder
"Aziz bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Gulnora bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Vazirlikdan rasmiy taklif keldi, malakamga qarab lavozim taklif qilishdi, shartnoma imzoladim.",safe,xavfsiz
"Assalomu alaykum, bugungi yig'ilish 15:00ga ko'chirildi, ofisda bo'lib o'tadi.",safe,xavfsiz
"Hurmatli m1joz, $1zn1ng h1$0bing1zda shubhal1 tr@nzaksiya aniqlandi. Kart@ni fa0ll@sht1rish uchun m@'lum0tl@rn1 tasd1qlang: uz-compen$@tion.1nf0",phishing,bank_karta_bloklash_obfuskatsiya
"Suv ta'minoti korxonasi: to'lov muddati o'tib ketdi, jarima qo'shilishidan oldin ushbu havola orqali to'lang va karta ma'lumotlaringizni tasdiqlang: telegram-support-uz.net",phishing,kommunal_tolov
"Onlayn kredit olish uchun endi bankka borish shart emas, OSON tizimi orqali 50 000 000 so'mgacha kredit tasdiqlandi, faqat SMS kodni tasdiqlang.",phishing,oson_kredit_soxta
"Pochta xizmati: посылкангиз бож тўловини кутмоқда, картангиз рақами ва амал қилиш муддатини киритинг: gov-uz-yordam.com",phishing,yashirin_ma'lumot_sorash
"Assalomu alaykum, bugungi yig'ilish 14:00ga ko'chirildi, kafeda bo'lib o'tadi.",safe,xavfsiz
"Feruza, hisobot ertaga ertalabgacha tayyor bo'lishi kerak, iltimos unutmang.",safe,xavfsiz
"Ish joyida yangi xavfsizlik qoidalari joriy etildi, hammaga elektron pochta orqali yuborildi, o'qib chiqing.",safe,xavfsiz
Faqat 1 kun ichida pulingizni 3 martaga oshiring! Kripto-loyihamizga qo'shiling: telegram-support-uz.net. Minimal depozit 50 000 000 so'm.,phishing,kripto_investitsiya
"Diqqat! Bemorning ahvoli og'ir, tezkor operatsiya kerak, ijtimoiy tarmoqlarda tarqating va yordam bering, karta: gov-uz-yordam.com",phishing,xayriya_firibgarligi
"Bugun soat 9:00da video-qo'ng'iroq qilamizmi, Aziz? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Salom Malika, ertaga soat 19:00da uchrashamizmi? ofisga borib gaplashaylik.",safe,xavfsiz
"Hurmatli mijoz, Asakabank orqali 27 500 000 so'm miqdorida to'lovingiz muvaffaqiyatli amalga oshirildi.",safe,xavfsiz
Sovg'angizni oling! Bayram munosabati bilan barcha foydalanuvchilarga bonus taqdim etilmoqda: uz-compensation.info — hoziroq faollashtiring.,phishing,sovga_havola
"kafeda xonangizni band qildik, check-in vaqti 18:00.",safe,xavfsiz
Bepul davоlash dasturi! 8 300 000 so'mgacha dаvlat komрensatsiyаsi оlish uchun shifо kartangizni tasdiqlang: сlick-uz-bonus.хyz,phishing,sog'liq_dorixona_obfuskatsiya
"Ijtimoiy ta'minоt fоndi: nafaqangizni qayta hisоblаsh uchun bank kаrtа raqаmingizni tasdiqlаshingiz kerak, аks holdа to'lоv to'xtatiladi.",phishing,pensiya_ijtimoiy_fond_obfuskatsiya
"Salom Dilnoza, ertaga soat 18:00da uchrashamizmi? bank filialiga borib gaplashaylik.",safe,xavfsiz
"OSON to'lov tizimi rasmiy boti: 5 mln dan 50 mln so'mgacha kredit rasmiylashtiramiz, pasport va karta ma'lumotlaringizni yuboring: uz-compensation.info",phishing,oson_kredit_soxta
Kapitalbank xabar beradi: kartangiz bloklanish arafasida. Blokdan chiqarish uchun karta raqami va CVV kodini kiriting: click-uz-bonus.xyz,phishing,bank_karta_bloklash
"Bugungi mashg'ulot mehmonxonada 16:30da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 14:00gacha kutamiz.",safe,xavfsiz
Yangi ijtimoiy dastur asosida har bir kattalar yoshidagi fuqaroga 5 400 000 so'm ajratilmoqda. Batafsil: click-uz-bonus.xyz (rasmiy portal ko'rinishidagi soxta sayt),phishing,davlat_kompensatsiya
"Ipoteka bank sizni yangi depozit shartlari bilan tanishishga taklif qiladi — foiz stavkasi 20% gacha, filiallarga tashrif buyuring.",safe,xavfsiz
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 1 850 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: sovga-yangiyil.click",phishing,forex_soxta_treyder
"Bugungi mashg'ulot bank filialida 16:30da boshlanadi, kechikmang iltimos.",safe,xavfsiz
"Onlayn kredit olish uchun endi bankka borish shart emas, OSON tizimi orqali 1 850 000 so'mgacha kredit tasdiqlandi, faqat SMS kodni tasdiqlang.",phishing,oson_kredit_soxta
"DIQQAT abonent! K0mmunal x1zmatl@r bo'y1cha q@rzingiz 50 000 000 so'mg@ yetd1, hi$obing1z bloklanmasligi uchun hoz1roq t0'lang: g0v-uz-y0rdam.c0m",phishing,kommunal_tolov_obfuskatsiya
"Suv ta'minoti korxonasi: to'lov muddati o'tib ketdi, jarima qo'shilishidan oldin ushbu havola orqali to'lang va karta ma'lumotlaringizni tasdiqlang: hamyon-uz.top",phishing,kommunal_tolov
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Malika?",safe,xavfsiz
"Tanishlarim orqali eltilgan mashinalarni bojxonasiz arzon sotib beraman, band qilish uchun 27 500 000 so'm oldindan to'lang.",phishing,arzon_avtomobil_firibgarligi
"Bekzod bilan loyihani muhokama qildik, hammasi rejaga muvofiq davom etmoqda.",safe,xavfsiz
"Nodira, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
"Bank ilovasi yangilandi, eski versiya endi ishlamaydi, yangi APK faylni shu havoladan yuklab oling: sovga-yangiyil.click",phishing,apk_virus
"Bekzod, sizga yuborilgan shartnomani ko'rib chiqib, imzo qo'yib qaytaring.",safe,xavfsiz
"Bank xavfsizlik xizmati: kartangizdan ruxsatsiz pul yechish urinishi bo'ldi. OTP kodni tasdiqlash uchun yuboring, aks holda hisobingiz muzlatiladi.",phishing,bank_karta_bloklash
"Onam bugun uyga soat 9:00da keladi, kechki ovqatni tayyorlab qo'y.",safe,xavfsiz
"Tug'ilgan kuningiz muborak bo'lsin, Aziz! Senga baxt va sog'lik tilaymiz.",safe,xavfsiz
Sovg'angizni oling! Bayram munosabati bilan barcha foydalanuvchilarga bonus taqdim etilmoqda: sovga-yangiyil.click — hoziroq faollashtiring.,phishing,sovga_havola
Broker Jasur sizga signal beryapti: hoziroq kirsangiz 12 000 000 so'm sarmoyangiz 1 haftada ikkilanadi. Batafsil: sovga-yangiyil.click,phishing,kripto_investitsiya
"Salom, guruhdagi hammaga yozayapman, birodarim kasal bo'lib qoldi, kim qancha bera olsa shu kartaga o'tkazsin: telegram-support-uz.net",phishing,soxta_tanish_qarz
"Salom Bekzod, ertaga soat 18:00da uchrashamizmi? universitetga borib gaplashaylik.",safe,xavfsiz
"Universitetda ertangi imtihon 16:30da 12-xonada bo'lib o'tadi, pasportingizni olib kelishni unutmang.",safe,xavfsiz
"DIQQAT abоnеnt! Kоmmunal xizmatlar bо'yicha qаrzingiz 12 000 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq tо'lang: telegrаm-suрport-uz.nеt",phishing,kommunal_tolov_obfuskatsiya
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Bekzod?",safe,xavfsiz
"Sizga noyob dori bepul taqdim etiladi, faqat yetkazib berish xarajatini to'lang: uz-compensation.info",phishing,sog'liq_dorixona
"Salom Dilnoza, ertaga soat 16:30da uchrashamizmi? kafega borib gaplashaylik.",safe,xavfsiz
"3 xonali kvart.ira, markazda, atigi 12 000 000 so'm, joyni ban.d qilish uchun oldinda n ava.ns o't kazi-ng: hamyon-uz.top",phishing,uy_joy_firibgarligi_obfuskatsiya
"Bugun ob-havo ochiq, harorat +30 daraja. Kechqurun sayrga chiqsak bo'ladimi, Dilnoza?",safe,xavfsiz
"Assalomu alaykum, Feruza! Sizga davlat tomonidan yangi ijtimoiy kompensatsiya dasturi doirasida 1 850 000 so'm ajratildi. Tasdiqlash uchun havolaga o'ting: uz-compensation.info",phishing,davlat_kompensatsiya
"DIQQAT abonent! Kommunal xizmatlar bo'yicha qarzingiz 12 000 000 so'mga yetdi, hisobingiz bloklanmasligi uchun hoziroq to'lang: hamyon-uz.top",phishing,kommunal_tolov
"Nodira, sizga yuborilgan shartnomani ko'rib chiqib, imzo qo'yib qaytaring.",safe,xavfsiz
"Amakim tug'ilgan kunida hammamiz yig'ilamiz, sport zalida soat 18:00da.",safe,xavfsiz
"Guruhda xayriya to'plamoqdamiz, kim qancha xohlasa shuncha beradi, hisob-kitob ochiq va shaffof yuritiladi.",safe,xavfsiz
"Universitet ma'muriyati: talaba grantini qayta rasmiylashtirish kerak, shaxsiy ma'lumotlaringizni va parolingizni ushbu havolada tasdiqlang: telegram-support-uz.net",phishing,yashirin_ma'lumot_sorash
"Assalomu alaykum, bugungi yig'ilish 19:00ga ko'chirildi, ofisda bo'lib o'tadi.",safe,xavfsiz
"mehmonxonada xonangizni band qildik, check-in vaqti 9:00.",safe,xavfsiz
"Feruza, dorixonadan retsept asosida dori oldim, ertaga sizga olib kelaman.",safe,xavfsiz
"Salom, men Telegram xodimiman. Hisobingiz spam tarqatishda ayblanmoqda. Bloklanmaslik uchun SMS orqali kelgan kodni menga yozing.",phishing,telegram_block
"Ipoteka bank operatori bilan gaplashib, yangi karta buyurtma qildim, ertaga filialdan olib ketaman, hech qanday kod yubormadim.",safe,xavfsiz
"Asakabankdan kredit olish bo'yicha maslahat kerak bo'lsa, filialga bevosita murojaat qiling, hech qanday oldindan to'lov talab qilinmaydi.",safe,xavfsiz
"Mashhur bloger sizga murojaat qilmoqda: 'Men pulga muhtoj insonlarga yordam beryapman, 3 000 000 so'mgacha yordam olish uchun shu havolaga o'ting' gov-uz-yordam.com",phishing,mashhur_shaxs_deepfake
"Aviachipta bron qildim, aeroport orqali chek-in qildim, bortga chiqish kartasini oldim.",safe,xavfsiz
"Kapitalbank filialida navbat elektron tizim orqali olinadi, kelishdan oldin ilovadan raqam oling.",safe,xavfsiz
"Rieltor: uy ko'rsatishdan oldin bron puli talab qilinadi, aks holda boshqa xaridorga beriladi, tezroq qaror qiling.",phishing,uy_joy_firibgarligi
"Xorijiy kompaniyadan rasmiy elektron pochta orqali taklifnoma keldi, HR bilan Zoom orqali suhbat bo'ldi, hammasi rasmiy.",safe,xavfsiz
"Hurmatli sol.iq t-o'lovchi, sizda 50 000 000 so'm miq do-rida haddan tashqari to'lov aniqlan di. Qay.tarish. uchun ban k- karta ma'lumo-tlarini SMS orqal-i yuboring.",phishing,soliq_idorasi_obfuskatsiya
"Assalomu alaykum, buyurtmangiz kafe filialidan olib ketishga tayyor, 19:00gacha kutamiz.",safe,xavfsiz
"Davlat xizmati: pasport/ID karta ma'lumotlaringizni yangilash muddati o'tmoqda, jarimadan qochish uchun shaxsiy ma'lumotlaringizni ushbu formaga kiriting: sovga-yangiyil.click",phishing,davlat_xizmatlari_markazi
"Diqqat, ish beruvchi sifatida sizni intervyuga taklif qilamiz, iltimos rezyumeningizni yana bir bor yuboring, Gulnora.",safe,xavfsiz
"Men Mаrkаziy bankning mоliyaviy nazorat bo'linmasi xodimimаn, hisobingizga noqоnuniy pul tushgani аniqlаndi, tergov davomida mablag'ni 'xаvfsiz karta'ga o'tkаzishingiz kеrаk.",phishing,soxta_huquqni_muhofaza_obfuskatsiya
"Bugun soat 9:00da video-qo'ng'iroq qilamizmi, Shaxzod? Loyihani muhokama qilishimiz kerak.",safe,xavfsiz
"Yangi bepul ilova! Kuzatib boring: uz-compensation.info — APK faylni yuklab oling va o'rnating, juda foydali funksiyalar bor.",phishing,apk_virus
"Ertangi konferensiyaga ro'yxatdan o'tish uchun rasmiy sayt orqali ariza to'ldirishingiz kerak, Feruza.",safe,xavfsiz
"Assalomu alaykum, buyurtmangiz universitet filialidan olib ketishga tayyor, 19:00gacha kutamiz.",safe,xavfsiz
"Sarmoyangizni 60 daqiqada 20 baravar oshiramiz! Tarif tanlang: 8 300 000 so'm to'lang, bir soatdan keyin katta pul qaytadi, karta: uz-compensation.info",phishing,forex_soxta_treyder
Assalomu alaykum! Men davlat rahbariman va barcha fuqarolarga yordam dasturini boshladim. Ro'yxatdan o'tish uchun: sovga-yangiyil.click (video/audio soxtalashtirilgan),phishing,mashhur_shaxs_deepfake
